X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
6.131900,48.703390,8,0,1,64
6.153330,48.643890,8,0,2,103
6.202780,48.543610,8,0,1,336
6.319430,48.616860,8,0,2,96
4.977250,49.099900,8,0,1,91
3.020270,49.240260,8,0,1,95
3.026710,49.240290,8,0,1,79
3.039190,49.247080,8,0,2,169
1.629820,50.704180,8,0,1,224
3.198120,45.620800,8,0,1,148
3.565740,45.875550,8,0,1,200
3.576110,45.882990,8,0,1,73
3.001120,45.958920,8,0,0,0
-1.728090,43.341880,8,0,2,243
-0.601750,42.995720,8,0,1,10
-0.601240,43.004700,8,0,1,177
-0.600530,43.044580,8,0,1,328
0.327660,43.107160,8,0,1,266
0.353540,43.099170,8,0,1,269
2.052710,42.471440,8,0,1,239
2.077120,42.492620,8,0,1,269
2.842980,42.486180,8,0,1,142
2.854370,42.476190,8,0,1,287
2.862700,42.471940,8,0,1,139
2.868080,42.450490,8,0,1,170
7.398740,48.663120,8,0,1,301
7.475390,48.466790,8,0,1,178
7.481940,48.465720,8,0,1,137
7.485490,48.466890,8,0,1,203
7.612610,48.565950,8,0,1,167
4.918310,45.820810,8,0,1,173
5.769180,45.562920,8,0,2,94
6.616480,45.197540,8,0,2,294
6.858660,45.800860,8,0,1,250
0.878080,45.888170,8,0,1,95
0.882120,45.888680,8,0,1,80
2.214840,48.815160,8,0,1,14
